충전소명,주소,상세주소,충전기ID,충전방식,충전상태,설치년도
위미1리마을회,제주특별자치도 서귀포시 남원읍 위미해안로 4-3,위미1리마을회,1,,사용가능,2018
신례1리마을회,제주특별자치도 서귀포시 남원읍 신례중앙로 37,신례1리마을회,1,,사용가능,2018
신례1리마을회,제주특별자치도 서귀포시 남원읍 신례중앙로 37,신례1리마을회,2,,사용가능,2018
빨간풍차,제주특별자치도 제주시 구좌읍 김녕남2길 36,빨간풍차,1,단독,사용가능,2018
빨간풍차,제주특별자치도 제주시 구좌읍 김녕남2길 36,빨간풍차,2,,사용가능,2018
성지,제주특별자치도 서귀포시 동홍동로 10,(동홍동),1,,사용가능,2018
성지,제주특별자치도 서귀포시 동홍동로 10,(동홍동),2,,사용가능,2018
파밀리아 호텔,제주특별자치도 서귀포시 대포동서로 63-20,(대포동),1,,사용가능,2018
파밀리아 호텔,제주특별자치도 서귀포시 대포동서로 63-20,(대포동),2,단독,사용가능,2018
빌레리조트,제주특별자치도 제주시 애월읍 고내로13길 79,㈜에스피오엘 제주지점(빌레리조트),1,,상태미확인,2018
빌레리조트,제주특별자치도 제주시 애월읍 고내로13길 79,㈜에스피오엘 제주지점(빌레리조트),2,,충전중,2018
더갤러리,제주특별자치도 제주시 조천읍 남조로 1717-24,더갤러리,1,,사용가능,2018
더갤러리,제주특별자치도 제주시 조천읍 남조로 1717-24,더갤러리,2,,사용가능,2018
리치호텔,제주특별자치도 제주시 애월읍 고내로13길 100,리치호텔,1,,사용가능,2018
리치호텔,제주특별자치도 제주시 애월읍 고내로13길 100,리치호텔,2,,사용가능,2018
하모1리마을회,제주특별자치도 서귀포시 대정읍 최남단해안로125번길 47,하모1리마을회,1,단독,사용가능,2018
상모1리마을회,제주특별자치도 서귀포시 대정읍 상모인성로 18,상모1리마을회,1,,사용가능,2018
상모1리마을회,제주특별자치도 서귀포시 대정읍 상모인성로 18,상모1리마을회,2,,사용가능,2018
중문예촌펜션,제주특별자치도 서귀포시 상예로 249-9,(상예동),1,,사용가능,2018
제주와요,제주특별자치도 제주시 조천읍 조천남4길 4,제주와요,1,,상태미확인,2018
주식회사 아라온제주,제주특별자치도 제주시 일주서로 7592-4,(이호이동),1,,사용가능,2018
주식회사 아라온제주,제주특별자치도 제주시 일주서로 7592-4,(이호이동),2,,상태미확인,2018
포에마,제주특별자치도 제주시 한림읍 명월로 13,야외주차장,1,,상태미확인,2018
포에마,제주특별자치도 제주시 한림읍 명월로 13,야외주차장,2,,상태미확인,2018
애니카랜드삼화점(한일자동차),제주특별자치도 제주시 동화로 24,(화북일동),1,,사용가능,2018
돔그라미,제주특별자치도 서귀포시 표선면 가시로 137,돔그라미,1,,사용가능,2018
제주양로원,제주특별자치도 제주시 장군내길 68-1,(도평동),1,단독,충전중,2018
제주양로원,제주특별자치도 제주시 장군내길 68-1,(도평동),2,,사용가능,2018
모루티,제주특별자치도 서귀포시 이어도로 986-1,(법환동),1,,상태미확인,2018
모루티,제주특별자치도 서귀포시 이어도로 986-1,(법환동),2,,상태미확인,2018
귤낭하우스,제주특별자치도 서귀포시 이어도로 1028-12,(법환동),3,단독,사용가능,2024
귤낭하우스,제주특별자치도 서귀포시 이어도로 1028-12,(법환동),4,단독,사용가능,2024
무거,제주특별자치도 제주시 조천읍 조함해안로 356,무거,1,,사용가능,2017
무거,제주특별자치도 제주시 조천읍 조함해안로 356,무거,2,,사용가능,2017
장안그랜드빌리지자치회,제주특별자치도 서귀포시 문필로 54,"(보목동, 장안그랜드빌리지)",1,,상태미확인,2017
금원앙상블9차자치위원회,제주특별자치도 제주시 삼봉로 299-28,"(봉개동, 금원앙상블9차)",1,,사용가능,2017
LH제주지역본부,제주특별자치도 제주시 전농로 100,(삼도일동),1,,사용가능,2017
원신아파트,제주특별자치도 제주시 신성로2길 45,"(도남동, 원신아파트)",1,,사용가능,2019
킹덤타운,제주특별자치도 서귀포시 표선면 가시로 349-15,킹덤타운,1,단독,충전중,2021
에버리스골프장,제주특별자치도 제주시 애월읍 평화로 1693-75,,1,단독,사용가능,2023
에버리스골프장,제주특별자치도 제주시 애월읍 평화로 1693-75,,2,단독,사용가능,2023
에버리스골프장,제주특별자치도 제주시 애월읍 평화로 1693-75,,3,단독,사용가능,2023
에버리스골프장,제주특별자치도 제주시 애월읍 평화로 1693-75,,4,단독,사용가능,2023
에버리스골프장,제주특별자치도 제주시 애월읍 평화로 1693-75,,5,단독,사용가능,2023
에버리스골프장,제주특별자치도 제주시 애월읍 평화로 1693-75,,6,단독,사용가능,2023
에버리스골프장,제주특별자치도 제주시 애월읍 평화로 1693-75,,7,단독,사용가능,2023
에버리스골프장,제주특별자치도 제주시 애월읍 평화로 1693-75,,8,단독,사용가능,2023
에버리스골프장,제주특별자치도 제주시 애월읍 평화로 1693-75,,9,단독,사용가능,2023
에버리스골프장,제주특별자치도 제주시 애월읍 평화로 1693-75,,4,단독,사용가능,2023
에버리스골프장,제주특별자치도 제주시 애월읍 평화로 1693-75,,5,단독,사용가능,2023
에버리스골프장,제주특별자치도 제주시 애월읍 평화로 1693-75,,6,단독,사용가능,2023
에버리스골프장,제주특별자치도 제주시 애월읍 평화로 1693-75,,7,단독,사용가능,2023
에버리스골프장,제주특별자치도 제주시 애월읍 평화로 1693-75,,8,단독,사용가능,2023
에버리스골프장,제주특별자치도 제주시 애월읍 평화로 1693-75,,9,단독,사용가능,2023
한국지능정보사회진흥원(nia글로벌센터),제주특별자치도 서귀포시 서호중앙로 68-11 한국지능정보사회진흥원,,1,단독,사용가능,2024
제주한국수산자원공단제주본부,제주특별자치도 제주시 한림읍 옹포7길 23,,1,단독,사용가능,2024
코델리아리조트,제주특별자치도 서귀포시 성산읍 일주동로4120번길 23-20,,1,단독,사용가능,2023
코델리아리조트,제주특별자치도 서귀포시 성산읍 일주동로4120번길 23-20,,2,단독,사용가능,2023
코델리아리조트,제주특별자치도 서귀포시 성산읍 일주동로4120번길 23-20,,3,단독,사용가능,2023
한라산cc,제주특별자치도 제주시 선돌목동길 56-46,,1,단독,사용가능,2024
한라산cc,제주특별자치도 제주시 선돌목동길 56-46,,2,단독,사용가능,2024
한라산cc,제주특별자치도 제주시 선돌목동길 56-46,,3,단독,사용가능,2024
한라산cc,제주특별자치도 제주시 선돌목동길 56-46,,4,단독,사용가능,2024
조천주암썬빌리지,제주특별자치도 제주시 조천읍 신북로 324,(조천주암썬빌리지),1,단독,사용가능,2023
조천주암썬빌리지,제주특별자치도 제주시 조천읍 신북로 324,(조천주암썬빌리지),2,단독,사용가능,2023
조천주암썬빌리지,제주특별자치도 제주시 조천읍 신북로 324,(조천주암썬빌리지),3,단독,사용가능,2023
조천주암썬빌리지,제주특별자치도 제주시 조천읍 신북로 324,(조천주암썬빌리지),4,단독,사용가능,2023
삼성뜨래별아파트,제주특별자치도 제주시 홍랑길 26-17,"(삼도일동, 삼성뜨래별)",1,,충전중,2019
라오체효돈아파트,제주특별자치도 서귀포시 신효로 30,"(신효동, 라오체 효돈)",2,단독,사용가능,2024
돔베낭골,제주특별자치도 서귀포시 태평로92번길 34,(호근동),1,,사용가능,2019
돔베낭골,제주특별자치도 서귀포시 태평로92번길 34,(호근동),2,,사용가능,2019
코스모스태홍누리안5차아파트,제주특별자치도 제주시 신대로 136,코스모스태홍누리안5차아파트,1,단독,충전중,2022
코스모스태홍누리안5차아파트,제주특별자치도 제주시 신대로 136,코스모스태홍누리안5차아파트,2,단독,충전중,2022
제주관광대학교,제주특별자치도 제주시 애월읍 평화로 2715,,1,단독,사용가능,2023
제주관광대학교,제주특별자치도 제주시 애월읍 평화로 2715,,2,단독,사용가능,2023
제주관광대학교,제주특별자치도 제주시 애월읍 평화로 2715,,3,단독,사용가능,2023
제주관광대학교,제주특별자치도 제주시 애월읍 평화로 2715,,4,단독,사용가능,2023
아라골프클럽,제주특별자치도 제주시 한북로 244-1,,1,단독,충전중,2023
아라골프클럽,제주특별자치도 제주시 한북로 244-1,,2,단독,사용가능,2023
아라골프클럽,제주특별자치도 제주시 한북로 244-1,,3,단독,사용가능,2023
아라골프클럽,제주특별자치도 제주시 한북로 244-1,,4,단독,사용가능,2023
제주더오름카운티원,제주특별자치도 제주시 조천읍 중산간동로 780,,1,단독,충전중,2024
제주더오름카운티원,제주특별자치도 제주시 조천읍 중산간동로 780,,2,단독,사용가능,2024
제주더오름카운티원,제주특별자치도 제주시 조천읍 중산간동로 780,,3,단독,충전중,2024
제주더오름카운티원,제주특별자치도 제주시 조천읍 중산간동로 780,,4,단독,충전중,2024
제주더오름카운티원,제주특별자치도 제주시 조천읍 중산간동로 780,,5,단독,사용가능,2024
제주더오름카운티원,제주특별자치도 제주시 조천읍 중산간동로 780,,6,단독,사용가능,2024
제주더오름카운티원,제주특별자치도 제주시 조천읍 중산간동로 780,,7,단독,사용가능,2024
제주더오름카운티원,제주특별자치도 제주시 조천읍 중산간동로 780,,8,단독,사용가능,2024
제주더오름카운티원,제주특별자치도 제주시 조천읍 중산간동로 780,,9,단독,충전중,2024
제주더오름카운티원,제주특별자치도 제주시 조천읍 중산간동로 780,,10,단독,사용가능,2024
제주더오름카운티원,제주특별자치도 제주시 조천읍 중산간동로 780,,11,단독,사용가능,2024
제주더오름카운티원,제주특별자치도 제주시 조천읍 중산간동로 780,,12,단독,사용가능,2024
제주더오름카운티원,제주특별자치도 제주시 조천읍 중산간동로 780,,13,단독,사용가능,2024
제주더오름카운티원,제주특별자치도 제주시 조천읍 중산간동로 780,,14,단독,충전중,2024
제주더오름카운티원,제주특별자치도 제주시 조천읍 중산간동로 780,,15,단독,사용가능,2024
제주더오름카운티원,제주특별자치도 제주시 조천읍 중산간동로 780,,16,단독,사용가능,2024
제주더오름카운티원,제주특별자치도 제주시 조천읍 중산간동로 780,,17,단독,충전중,2024
제주더오름카운티원,제주특별자치도 제주시 조천읍 중산간동로 780,,18,단독,충전중,2024
제주더오름카운티원,제주특별자치도 제주시 조천읍 중산간동로 780,,19,단독,충전중,2024
제주더오름카운티원,제주특별자치도 제주시 조천읍 중산간동로 780,,20,단독,사용가능,2024
제주더오름카운티원,제주특별자치도 제주시 조천읍 중산간동로 780,,21,단독,충전중,2024
제주더오름카운티원,제주특별자치도 제주시 조천읍 중산간동로 780,,22,단독,충전중,2024
제주더오름카운티원,제주특별자치도 제주시 조천읍 중산간동로 780,,23,단독,사용가능,2024
제주올레호텔,제주특별자치도 제주시 삼무로5길 8,(연동),1,,사용가능,2018
제주올레호텔,제주특별자치도 제주시 삼무로5길 8,(연동),2,,사용가능,2018
폴에이리조트,제주특별자치도 서귀포시 월드컵로45번길 40,(법환동),1,,사용가능,2018
폴에이리조트,제주특별자치도 서귀포시 월드컵로45번길 40,(법환동),2,,사용가능,2018
오아시스휴양펜션,제주특별자치도 서귀포시 상효로 74-10,(상효동),3,단독,사용가능,2024
오아시스휴양펜션,제주특별자치도 서귀포시 상효로 74-10,(상효동),4,단독,사용가능,2024
주식회사 이레,제주특별자치도 서귀포시 표선면 번영로 2564-21,주식회사 이레,1,,통신이상,2018
주식회사 이레,제주특별자치도 서귀포시 표선면 번영로 2564-21,주식회사 이레,2,단독,통신이상,2018
제주특별자치도관광협회,제주특별자치도 제주시 첨단로 213-65,(영평동),1,단독,사용가능,2018
제주특별자치도관광협회,제주특별자치도 제주시 첨단로 213-65,(영평동),2,,사용가능,2018
제주특별자치도관광협회,제주특별자치도 제주시 첨단로 213-65,(영평동),3,,사용가능,2018
