충전소명,주소,상세주소,충전기ID,충전방식,충전상태,설치년도,lat,lon
제주시 로젠택배동제주지점,제주특별자치도 제주시 황사평길 30-44,,6,단독,사용가능,2023,33.499854920362,126.561019822656
제주시 로젠택배동제주지점,제주특별자치도 제주시 황사평길 30-44,,7,단독,사용가능,2023,33.499854920362,126.561019822656
제주시 로젠택배동제주지점,제주특별자치도 제주시 황사평길 30-44,,8,단독,사용가능,2023,33.499854920362,126.561019822656
제주시 로젠택배동제주지점,제주특별자치도 제주시 황사평길 30-44,,9,단독,사용가능,2023,33.499854920362,126.561019822656
제주시 로젠택배동제주지점,제주특별자치도 제주시 황사평길 30-44,,10,단독,사용가능,2023,33.499854920362,126.561019822656
제주시 로젠택배동제주지점,제주특별자치도 제주시 황사평길 30-44,,11,단독,사용가능,2023,33.499854920362,126.561019822656
제주시 로젠택배동제주지점,제주특별자치도 제주시 황사평길 30-44,,12,단독,사용가능,2023,33.499854920362,126.561019822656
제주시 로젠택배동제주지점,제주특별자치도 제주시 황사평길 30-44,,13,단독,사용가능,2023,33.499854920362,126.561019822656
제주시 로젠택배동제주지점,제주특별자치도 제주시 황사평길 30-44,,14,동시,사용가능,2024,33.499854920362,126.561019822656
제주시 로젠택배동제주지점,제주특별자치도 제주시 황사평길 30-44,,15,동시,사용가능,2024,33.499854920362,126.561019822656
서귀포시 KG로지스택배효돈지점,제주특별자치도 서귀포시 호근중로 1,,1,단독,사용가능,2024,33.2543721648816,126.526084333122
서귀포시 KG로지스택배효돈지점,제주특별자치도 서귀포시 호근중로 1,,2,단독,상태미확인,2024,33.2543721648816,126.526084333122
서귀포시 아리아호텔,제주특별자치도 서귀포시 중문관광로 23-1,,1,단독,사용가능,2023,33.2558546223222,126.415472334394
서귀포시 아리아호텔,제주특별자치도 서귀포시 중문관광로 23-1,,2,단독,사용가능,2023,33.2558546223222,126.415472334394
서귀포시 별빛하늘펜션,제주특별자치도 서귀포시 남원읍 중산간동로 6264,,1,단독,사용가능,2023,33.3226712582174,126.701597966465
서귀포시 별빛하늘펜션,제주특별자치도 서귀포시 남원읍 중산간동로 6264,,2,단독,사용가능,2023,33.3226712582174,126.701597966465
서귀포시 제주지방해양경찰청수련원,제주특별자치도 서귀포시 표선면 중산간동로 4821,,1,단독,사용가능,2023,33.3768220362006,126.790610979412
서귀포시 제주지방해양경찰청수련원,제주특별자치도 서귀포시 표선면 중산간동로 4821,,2,단독,사용가능,2023,33.3768220362006,126.790610979412
제주시 한림그레이튼,제주특별자치도 제주시 한림읍 문교길 54,,1,단독,사용가능,2023,33.4096481268044,126.259805343526
제주시 한림그레이튼,제주특별자치도 제주시 한림읍 문교길 54,,2,단독,충전중,2023,33.4096481268044,126.259805343526
제주시 한림그레이튼,제주특별자치도 제주시 한림읍 문교길 54,,3,단독,사용가능,2023,33.4096481268044,126.259805343526
BMW차징스테이션 제주신화월드메리어트호텔B주차장 by코오롱모터스,제주특별자치도 서귀포시 안덕면 신화역사로304번길 38,,1,동시,사용가능,2023,33.3049726791712,126.31635202613
BMW차징스테이션 제주신화월드메리어트호텔B주차장 by코오롱모터스,제주특별자치도 서귀포시 안덕면 신화역사로304번길 38,,2,동시,통신이상,2023,33.3049726791712,126.31635202613
BMW차징스테이션 제주신화월드메리어트호텔B주차장 by코오롱모터스,제주특별자치도 서귀포시 안덕면 신화역사로304번길 38,,3,동시,사용가능,2023,33.3049726791712,126.31635202613
BMW차징스테이션 제주신화월드메리어트호텔B주차장 by코오롱모터스,제주특별자치도 서귀포시 안덕면 신화역사로304번길 38,,4,동시,통신이상,2023,33.3049726791712,126.31635202613
BMW차징스테이션 제주신화월드메리어트호텔B주차장 by코오롱모터스,제주특별자치도 서귀포시 안덕면 신화역사로304번길 38,,5,동시,사용가능,2023,33.3049726791712,126.31635202613
BMW차징스테이션 제주신화월드메리어트호텔B주차장 by코오롱모터스,제주특별자치도 서귀포시 안덕면 신화역사로304번길 38,,6,동시,사용가능,2023,33.3049726791712,126.31635202613
BMW차징스테이션 제주신화월드메리어트호텔B주차장 by코오롱모터스,제주특별자치도 서귀포시 안덕면 신화역사로304번길 38,,7,동시,사용가능,2023,33.3049726791712,126.31635202613
BMW차징스테이션 제주신화월드메리어트호텔B주차장 by코오롱모터스,제주특별자치도 서귀포시 안덕면 신화역사로304번길 38,,8,동시,사용가능,2023,33.3049726791712,126.31635202613
BMW차징스테이션 제주신화월드메리어트호텔B주차장 by코오롱모터스,제주특별자치도 서귀포시 안덕면 신화역사로304번길 38,,9,동시,사용가능,2023,33.3049726791712,126.31635202613
BMW차징스테이션 제주신화월드메리어트호텔B주차장 by코오롱모터스,제주특별자치도 서귀포시 안덕면 신화역사로304번길 38,,10,동시,사용가능,2023,33.3049726791712,126.31635202613
BMW차징스테이션 제주신화월드메리어트호텔B주차장 by코오롱모터스,제주특별자치도 서귀포시 안덕면 신화역사로304번길 38,,11,동시,사용가능,2023,33.3049726791712,126.31635202613
BMW차징스테이션 제주신화월드메리어트호텔B주차장 by코오롱모터스,제주특별자치도 서귀포시 안덕면 신화역사로304번길 38,,12,동시,사용가능,2023,33.3049726791712,126.31635202613
서귀포시 신평리마을회관,제주특별자치도 서귀포시 대정읍 중산간서로 2610,,1,단독,사용가능,2023,33.2653029074328,126.259108204178
BMW차징스테이션 제주신화월드신화관 by코오롱모터스,제주특별자치도 서귀포시 안덕면 신화역사로304번길 38,,1,동시,사용가능,2023,33.3049726791712,126.31635202613
BMW차징스테이션 제주신화월드신화관 by코오롱모터스,제주특별자치도 서귀포시 안덕면 신화역사로304번길 38,,2,동시,사용가능,2023,33.3049726791712,126.31635202613
BMW차징스테이션 제주신화월드신화관 by코오롱모터스,제주특별자치도 서귀포시 안덕면 신화역사로304번길 38,,3,동시,사용가능,2023,33.3049726791712,126.31635202613
BMW차징스테이션 제주신화월드신화관 by코오롱모터스,제주특별자치도 서귀포시 안덕면 신화역사로304번길 38,,4,동시,사용가능,2023,33.3049726791712,126.31635202613
BMW차징스테이션 제주신화월드신화관 by코오롱모터스,제주특별자치도 서귀포시 안덕면 신화역사로304번길 38,,5,동시,충전중,2023,33.3049726791712,126.31635202613
BMW차징스테이션 제주신화월드신화관 by코오롱모터스,제주특별자치도 서귀포시 안덕면 신화역사로304번길 38,,6,동시,사용가능,2023,33.3049726791712,126.31635202613
제주시 일도더팰리스,제주특별자치도 제주시 고마로9길 3,,1,단독,충전중,2024,33.5104247310376,126.539386160243
제주시 일도더팰리스,제주특별자치도 제주시 고마로9길 3,,2,단독,사용가능,2024,33.5104247310376,126.539386160243
제주시 일도더팰리스,제주특별자치도 제주시 고마로9길 3,,3,단독,사용가능,2024,33.5104247310376,126.539386160243
제주시 일도더팰리스,제주특별자치도 제주시 고마로9길 3,,4,단독,사용가능,2024,33.5104247310376,126.539386160243
제주시 일도더팰리스,제주특별자치도 제주시 고마로9길 3,,5,단독,사용가능,2024,33.5104247310376,126.539386160243
제주시 한정식담다,제주특별자치도 제주시 해안마을10길 32,,1,단독,사용가능,2024,33.4512605519536,126.453528347234
제주시 와흘리1798펜션,제주특별자치도 제주시 조천읍 와흘상서1길 34,,1,단독,사용가능,2024,33.4958746516015,126.630982549928
제주시 화인퍼스트빌12차,제주특별자치도 제주시 일주동로 43,,1,단독,사용가능,2024,33.5131196830707,126.551575991475
제주시 화인퍼스트빌12차,제주특별자치도 제주시 일주동로 43,,2,단독,사용가능,2024,33.5131196830707,126.551575991475
제주시 화인퍼스트빌12차,제주특별자치도 제주시 일주동로 43,,3,단독,충전중,2024,33.5131196830707,126.551575991475
제주시 아라푸드,제주특별자치도 제주시 연북로 618,,1,단독,사용가능,2024,33.4897529913453,126.544185055867
제주시 아라푸드,제주특별자치도 제주시 연북로 618,,2,단독,사용가능,2024,33.4897529913453,126.544185055867
BMW차징스테이션 제주신화월드메리어트호텔A주차장 by코오롱모터스,제주특별자치도 서귀포시 안덕면 신화역사로304번길 38,,1,동시,사용가능,2023,33.3049726791712,126.31635202613
BMW차징스테이션 제주신화월드메리어트호텔A주차장 by코오롱모터스,제주특별자치도 서귀포시 안덕면 신화역사로304번길 38,,2,동시,사용가능,2023,33.3049726791712,126.31635202613
BMW차징스테이션 제주신화월드메리어트호텔A주차장 by코오롱모터스,제주특별자치도 서귀포시 안덕면 신화역사로304번길 38,,3,동시,사용가능,2023,33.3049726791712,126.31635202613
BMW차징스테이션 제주신화월드메리어트호텔A주차장 by코오롱모터스,제주특별자치도 서귀포시 안덕면 신화역사로304번길 38,,4,동시,사용가능,2023,33.3049726791712,126.31635202613
BMW차징스테이션 제주신화월드메리어트호텔A주차장 by코오롱모터스,제주특별자치도 서귀포시 안덕면 신화역사로304번길 38,,5,동시,사용가능,2023,33.3049726791712,126.31635202613
BMW차징스테이션 제주신화월드메리어트호텔A주차장 by코오롱모터스,제주특별자치도 서귀포시 안덕면 신화역사로304번길 38,,6,동시,사용가능,2023,33.3049726791712,126.31635202613
BMW차징스테이션 제주에코랜드테마파크 by 도이치모터스,제주특별자치도 제주시 남조로 1982,,1,동시,사용가능,2024,33.4516765923955,126.676520736171
BMW차징스테이션 제주에코랜드테마파크 by 도이치모터스,제주특별자치도 제주시 남조로 1982,,2,동시,사용가능,2024,33.4516765923955,126.676520736171
BMW차징스테이션 제주에코랜드테마파크 by 도이치모터스,제주특별자치도 제주시 남조로 1982,,3,동시,사용가능,2024,33.4516765923955,126.676520736171
BMW차징스테이션 제주에코랜드테마파크 by 도이치모터스,제주특별자치도 제주시 남조로 1982,,4,동시,사용가능,2024,33.4516765923955,126.676520736171
BMW차징스테이션 제주에코랜드테마파크 by 도이치모터스,제주특별자치도 제주시 남조로 1982,,5,동시,사용가능,2024,33.4516765923955,126.676520736171
BMW차징스테이션 제주에코랜드테마파크 by 도이치모터스,제주특별자치도 제주시 남조로 1982,,6,동시,사용가능,2024,33.4516765923955,126.676520736171
BMW차징스테이션 제주에코랜드테마파크 by 도이치모터스,제주특별자치도 제주시 남조로 1982,,7,동시,사용가능,2024,33.4516765923955,126.676520736171
BMW차징스테이션 제주에코랜드테마파크 by 도이치모터스,제주특별자치도 제주시 남조로 1982,,8,동시,사용가능,2024,33.4516765923955,126.676520736171
BMW차징스테이션 제주에코랜드테마파크 by 도이치모터스,제주특별자치도 제주시 남조로 1982,,9,동시,사용가능,2024,33.4516765923955,126.676520736171
BMW차징스테이션 제주에코랜드테마파크 by 도이치모터스,제주특별자치도 제주시 남조로 1982,,10,동시,사용가능,2024,33.4516765923955,126.676520736171
BMW차징스테이션 제주에코랜드테마파크 by 도이치모터스,제주특별자치도 제주시 남조로 1982,,11,동시,사용가능,2024,33.4516765923955,126.676520736171
BMW차징스테이션 제주에코랜드테마파크 by 도이치모터스,제주특별자치도 제주시 남조로 1982,,12,동시,사용가능,2024,33.4516765923955,126.676520736171
BMW차징스테이션 제주라온프라이빗타운,제주특별자치도 제주시 한림읍 금능남로 127,,1,단독,사용가능,2024,33.3796761985846,126.239607831579
BMW차징스테이션 제주라온프라이빗타운,제주특별자치도 제주시 한림읍 금능남로 127,,2,단독,사용가능,2024,33.3796761985846,126.239607831579
BMW차징스테이션 제주라온프라이빗타운,제주특별자치도 제주시 한림읍 금능남로 127,,3,단독,사용가능,2024,33.3796761985846,126.239607831579
BMW차징스테이션 제주라온프라이빗타운,제주특별자치도 제주시 한림읍 금능남로 127,,4,단독,사용가능,2024,33.3796761985846,126.239607831579
BMW차징스테이션 제주라온프라이빗타운,제주특별자치도 제주시 한림읍 금능남로 127,,5,단독,사용가능,2024,33.3796761985846,126.239607831579
BMW차징스테이션 제주라온프라이빗타운,제주특별자치도 제주시 한림읍 금능남로 127,,6,단독,사용가능,2024,33.3796761985846,126.239607831579
BMW차징스테이션 제주라온프라이빗타운,제주특별자치도 제주시 한림읍 금능남로 127,,7,단독,사용가능,2024,33.3796761985846,126.239607831579
BMW차징스테이션 제주라온프라이빗타운,제주특별자치도 제주시 한림읍 금능남로 127,,8,단독,사용가능,2024,33.3796761985846,126.239607831579
BMW차징스테이션 제주라온프라이빗타운,제주특별자치도 제주시 한림읍 금능남로 127,,9,단독,사용가능,2024,33.3796761985846,126.239607831579
BMW차징스테이션 제주라온프라이빗타운,제주특별자치도 제주시 한림읍 금능남로 127,,10,단독,사용가능,2024,33.3796761985846,126.239607831579
BMW차징스테이션 제주라온프라이빗타운,제주특별자치도 제주시 한림읍 금능남로 127,,11,단독,사용가능,2024,33.3796761985846,126.239607831579
BMW차징스테이션 제주라온프라이빗타운,제주특별자치도 제주시 한림읍 금능남로 127,,12,단독,충전중,2024,33.3796761985846,126.239607831579
BMW차징스테이션 제주라온프라이빗타운,제주특별자치도 제주시 한림읍 금능남로 127,,13,단독,사용가능,2024,33.3796761985846,126.239607831579
BMW차징스테이션 제주라온프라이빗타운,제주특별자치도 제주시 한림읍 금능남로 127,,14,단독,통신이상,2024,33.3796761985846,126.239607831579
BMW차징스테이션 제주라온프라이빗타운,제주특별자치도 제주시 한림읍 금능남로 127,,15,단독,사용가능,2024,33.3796761985846,126.239607831579
BMW차징스테이션 제주라온프라이빗타운,제주특별자치도 제주시 한림읍 금능남로 127,,16,단독,사용가능,2024,33.3796761985846,126.239607831579
BMW차징스테이션 제주라온프라이빗타운,제주특별자치도 제주시 한림읍 금능남로 127,,17,단독,사용가능,2024,33.3796761985846,126.239607831579
BMW차징스테이션 제주라온프라이빗타운,제주특별자치도 제주시 한림읍 금능남로 127,,18,단독,사용가능,2024,33.3796761985846,126.239607831579
BMW차징스테이션 제주라온프라이빗타운,제주특별자치도 제주시 한림읍 금능남로 127,,19,단독,충전중,2024,33.3796761985846,126.239607831579
BMW차징스테이션 제주라온프라이빗타운,제주특별자치도 제주시 한림읍 금능남로 127,,20,단독,사용가능,2024,33.3796761985846,126.239607831579
BMW차징스테이션 제주라온프라이빗타운,제주특별자치도 제주시 한림읍 금능남로 127,,21,단독,충전중,2024,33.3796761985846,126.239607831579
BMW차징스테이션 제주라온프라이빗타운,제주특별자치도 제주시 한림읍 금능남로 127,,22,단독,충전중,2024,33.3796761985846,126.239607831579
BMW차징스테이션 제주라온프라이빗타운,제주특별자치도 제주시 한림읍 금능남로 127,,23,단독,사용가능,2024,33.3796761985846,126.239607831579
BMW차징스테이션 제주라온프라이빗타운,제주특별자치도 제주시 한림읍 금능남로 127,,24,단독,사용가능,2024,33.3796761985846,126.239607831579
BMW차징스테이션 제주라온프라이빗타운,제주특별자치도 제주시 한림읍 금능남로 127,,25,단독,사용가능,2024,33.3796761985846,126.239607831579
BMW차징스테이션 제주라온프라이빗타운,제주특별자치도 제주시 한림읍 금능남로 127,,26,단독,사용가능,2024,33.3796761985846,126.239607831579
BMW차징스테이션 제주라온프라이빗타운,제주특별자치도 제주시 한림읍 금능남로 127,,27,단독,상태미확인,2024,33.3796761985846,126.239607831579
BMW차징스테이션 제주라온프라이빗타운,제주특별자치도 제주시 한림읍 금능남로 127,,28,단독,사용가능,2024,33.3796761985846,126.239607831579
BMW차징스테이션 제주라온프라이빗타운,제주특별자치도 제주시 한림읍 금능남로 127,,29,단독,사용가능,2024,33.3796761985846,126.239607831579
BMW차징스테이션 제주라온프라이빗타운,제주특별자치도 제주시 한림읍 금능남로 127,,30,단독,사용가능,2024,33.3796761985846,126.239607831579
BMW차징스테이션 제주라온프라이빗타운,제주특별자치도 제주시 한림읍 금능남로 127,,31,단독,사용가능,2024,33.3796761985846,126.239607831579
BMW차징스테이션 제주라온프라이빗타운,제주특별자치도 제주시 한림읍 금능남로 127,,32,단독,사용가능,2024,33.3796761985846,126.239607831579
BMW차징스테이션 제주라온프라이빗타운,제주특별자치도 제주시 한림읍 금능남로 127,,33,단독,사용가능,2024,33.3796761985846,126.239607831579
BMW차징스테이션 제주라온프라이빗타운,제주특별자치도 제주시 한림읍 금능남로 127,,34,단독,사용가능,2024,33.3796761985846,126.239607831579
서귀포시 이가네촌돼지,제주특별자치도 서귀포시 대정읍 최남단해안로 69,,1,단독,사용가능,2024,33.2142700760196,126.253170533178
제주시 제주쿱프레시,제주특별자치도 제주시 애월읍 광령2길 59,,1,단독,사용가능,2024,33.454134749529,126.430686552621
제주시 라마다제주시티호텔,제주특별자치도 제주시 중앙로 304,,1,단독,사용가능,2024,33.4935050841641,126.534296856443
제주시 라마다제주시티호텔,제주특별자치도 제주시 중앙로 304,,2,단독,사용가능,2024,33.4935050841641,126.534296856443
제주시 라마다제주시티호텔,제주특별자치도 제주시 중앙로 304,,3,단독,사용가능,2024,33.4935050841641,126.534296856443
BMW차징스테이션 아덴힐리조트엔골프,제주특별자치도 제주시 한림읍 화전길 82,,1,단독,사용가능,2024,33.3475328879275,126.368892810347
BMW차징스테이션 아덴힐리조트엔골프,제주특별자치도 제주시 한림읍 화전길 82,,2,단독,사용가능,2024,33.3475328879275,126.368892810347
BMW차징스테이션 아덴힐리조트엔골프,제주특별자치도 제주시 한림읍 화전길 82,,3,단독,사용가능,2024,33.3475328879275,126.368892810347
BMW차징스테이션 아덴힐리조트엔골프,제주특별자치도 제주시 한림읍 화전길 82,,4,단독,충전중,2024,33.3475328879275,126.368892810347
BMW차징스테이션 아덴힐리조트엔골프,제주특별자치도 제주시 한림읍 화전길 82,,5,단독,사용가능,2024,33.3475328879275,126.368892810347
BMW차징스테이션 아덴힐리조트엔골프,제주특별자치도 제주시 한림읍 화전길 82,,6,단독,사용가능,2024,33.3475328879275,126.368892810347
BMW차징스테이션 아덴힐리조트엔골프,제주특별자치도 제주시 한림읍 화전길 82,,7,단독,사용가능,2024,33.3475328879275,126.368892810347
BMW차징스테이션 아덴힐리조트엔골프,제주특별자치도 제주시 한림읍 화전길 82,,8,단독,상태미확인,2024,33.3475328879275,126.368892810347
BMW차징스테이션 아덴힐리조트엔골프,제주특별자치도 제주시 한림읍 화전길 82,,9,단독,사용가능,2024,33.3475328879275,126.368892810347
BMW차징스테이션 아덴힐리조트엔골프,제주특별자치도 제주시 한림읍 화전길 82,,10,단독,사용가능,2024,33.3475328879275,126.368892810347
BMW차징스테이션 아덴힐리조트엔골프,제주특별자치도 제주시 한림읍 화전길 82,,11,단독,사용가능,2024,33.3475328879275,126.368892810347
BMW차징스테이션 아덴힐리조트엔골프,제주특별자치도 제주시 한림읍 화전길 82,,12,단독,사용가능,2024,33.3475328879275,126.368892810347
BMW차징스테이션 아덴힐리조트엔골프,제주특별자치도 제주시 한림읍 화전길 82,,13,단독,사용가능,2024,33.3475328879275,126.368892810347
BMW차징스테이션 아덴힐리조트엔골프,제주특별자치도 제주시 한림읍 화전길 82,,14,단독,상태미확인,2024,33.3475328879275,126.368892810347
BMW차징스테이션 아덴힐리조트엔골프,제주특별자치도 제주시 한림읍 화전길 82,,15,단독,상태미확인,2024,33.3475328879275,126.368892810347
BMW차징스테이션 아덴힐리조트엔골프,제주특별자치도 제주시 한림읍 화전길 82,,16,단독,사용가능,2024,33.3475328879275,126.368892810347
BMW차징스테이션 아덴힐리조트엔골프,제주특별자치도 제주시 한림읍 화전길 82,,17,단독,상태미확인,2024,33.3475328879275,126.368892810347
BMW차징스테이션 아덴힐리조트엔골프,제주특별자치도 제주시 한림읍 화전길 82,,18,단독,사용가능,2024,33.3475328879275,126.368892810347
BMW차징스테이션 아덴힐리조트엔골프,제주특별자치도 제주시 한림읍 화전길 82,,19,단독,사용가능,2024,33.3475328879275,126.368892810347
BMW차징스테이션 아덴힐리조트엔골프,제주특별자치도 제주시 한림읍 화전길 82,,20,단독,사용가능,2024,33.3475328879275,126.368892810347
BMW차징스테이션 아덴힐리조트엔골프,제주특별자치도 제주시 한림읍 화전길 82,,21,단독,사용가능,2024,33.3475328879275,126.368892810347
BMW차징스테이션 아덴힐리조트엔골프,제주특별자치도 제주시 한림읍 화전길 82,,22,단독,사용가능,2024,33.3475328879275,126.368892810347
BMW차징스테이션 아덴힐리조트엔골프,제주특별자치도 제주시 한림읍 화전길 82,,23,단독,충전중,2024,33.3475328879275,126.368892810347
BMW차징스테이션 아덴힐리조트엔골프,제주특별자치도 제주시 한림읍 화전길 82,,24,단독,사용가능,2024,33.3475328879275,126.368892810347
BMW차징스테이션 아덴힐리조트엔골프,제주특별자치도 제주시 한림읍 화전길 82,,25,단독,사용가능,2024,33.3475328879275,126.368892810347
BMW차징스테이션 아덴힐리조트엔골프,제주특별자치도 제주시 한림읍 화전길 82,,26,단독,사용가능,2024,33.3475328879275,126.368892810347
BMW차징스테이션 아덴힐리조트엔골프,제주특별자치도 제주시 한림읍 화전길 82,,27,단독,사용가능,2024,33.3475328879275,126.368892810347
BMW차징스테이션 아덴힐리조트엔골프,제주특별자치도 제주시 한림읍 화전길 82,,28,단독,사용가능,2024,33.3475328879275,126.368892810347
BMW차징스테이션 아덴힐리조트엔골프,제주특별자치도 제주시 한림읍 화전길 82,,29,단독,사용가능,2024,33.3475328879275,126.368892810347
서귀포시 테디밸리골프앤리조트,제주특별자치도 서귀포시 안덕면 한창로 365,,1,단독,사용가능,2024,33.288986163678,126.351409555697
서귀포시 테디밸리골프앤리조트,제주특별자치도 서귀포시 안덕면 한창로 365,,2,단독,사용가능,2024,33.288986163678,126.351409555697
서귀포시 테디밸리골프앤리조트,제주특별자치도 서귀포시 안덕면 한창로 365,,3,단독,상태미확인,2024,33.288986163678,126.351409555697
서귀포시 테디밸리골프앤리조트,제주특별자치도 서귀포시 안덕면 한창로 365,,4,단독,사용가능,2024,33.288986163678,126.351409555697
서귀포시 카세로지호텔,제주특별자치도 서귀포시 표선면 가시로 383,,1,단독,사용가능,2024,33.344961433106,126.786441505549
서귀포시 카세로지호텔,제주특별자치도 서귀포시 표선면 가시로 383,,2,단독,사용가능,2024,33.344961433106,126.786441505549
BMW차징스테이션 라헨느CC,제주특별자치도 제주시 명림로 374,,1,단독,사용가능,2024,33.4532385374655,126.613825568941
BMW차징스테이션 라헨느CC,제주특별자치도 제주시 명림로 374,,2,단독,사용가능,2024,33.4532385374655,126.613825568941
BMW차징스테이션 라헨느CC,제주특별자치도 제주시 명림로 374,,3,단독,사용가능,2024,33.4532385374655,126.613825568941
BMW차징스테이션 라헨느CC,제주특별자치도 제주시 명림로 374,,4,단독,상태미확인,2024,33.4532385374655,126.613825568941
BMW차징스테이션 라헨느CC,제주특별자치도 제주시 명림로 374,,5,단독,상태미확인,2024,33.4532385374655,126.613825568941
BMW차징스테이션 라헨느CC,제주특별자치도 제주시 명림로 374,,6,단독,사용가능,2024,33.4532385374655,126.613825568941
BMW차징스테이션 라헨느CC,제주특별자치도 제주시 명림로 374,,7,단독,상태미확인,2024,33.4532385374655,126.613825568941
BMW차징스테이션 라헨느CC,제주특별자치도 제주시 명림로 374,,8,단독,충전중,2024,33.4532385374655,126.613825568941
제주시 함덕제주장례식장,제주특별자치도 제주시 조천읍 함덕남2길 14,,1,단독,사용가능,2024,33.5354492151413,126.661094080422
제주시 함덕제주장례식장,제주특별자치도 제주시 조천읍 함덕남2길 14,,2,단독,사용가능,2024,33.5354492151413,126.661094080422
서귀포시 사계해담은팬션,제주특별자치도 서귀포시 안덕면 사계북로 157-17,,1,단독,사용가능,2024,33.2394926301285,126.303264557243
제주시 소길리복지회관,제주특별자치도 제주시 애월읍 소길1길 11,,1,단독,충전중,2024,33.4404969831226,126.380181079204
제주시 소길리복지회관,제주특별자치도 제주시 애월읍 소길1길 11,,2,단독,사용가능,2024,33.4404969831226,126.380181079204
제주시 노형맨션,제주특별자치도 제주시 정존3길 12,,1,단독,사용가능,2024,33.4830004292353,126.473357671358
제주시 정원파인츠13차,제주특별자치도 제주시 연북로 203,,1,단독,사용가능,2024,33.4826376142707,126.502866803071
제주시 정원파인츠13차,제주특별자치도 제주시 연북로 203,,2,단독,충전중,2024,33.4826376142707,126.502866803071
제주시 정원파인츠13차,제주특별자치도 제주시 연북로 203,,3,단독,충전중,2024,33.4826376142707,126.502866803071
제주시 에코하우스,제주특별자치도 제주시 신성마을1길 62,,1,단독,충전중,2024,33.4961490481589,126.484440781359
제주시 에코하우스,제주특별자치도 제주시 신성마을1길 62,,2,단독,충전중,2024,33.4961490481589,126.484440781359
제주시 한림코아루,제주특별자치도 제주시 한림읍 동명북2길 15,,1,단독,충전중,2024,33.4078769364703,126.26476006405
제주시 한림코아루,제주특별자치도 제주시 한림읍 동명북2길 15,,2,단독,충전중,2024,33.4078769364703,126.26476006405
켄싱턴리조트 서귀포점,제주특별자치도 서귀포시 이어도로 684,켄싱턴리조트 서귀포점,1,,상태미확인,2017,33.2336794657051,126.489040381289
켄싱턴리조트 서귀포점,제주특별자치도 서귀포시 이어도로 684,켄싱턴리조트 서귀포점,2,,상태미확인,2017,33.2336794657051,126.489040381289
캐슬렉스제주,제주특별자치도 서귀포시 안덕면 평화로 1241,㈜캐슬렉스 제주,4,단독,사용가능,2024,33.3383411736757,126.348716618245
캐슬렉스제주,제주특별자치도 서귀포시 안덕면 평화로 1241,㈜캐슬렉스 제주,5,단독,사용가능,2024,33.3383411736757,126.348716618245
캐슬렉스제주,제주특별자치도 서귀포시 안덕면 평화로 1241,㈜캐슬렉스 제주,6,단독,사용가능,2024,33.3383411736757,126.348716618245
용인아파트,"제주특별자치도 제주시 고마로14길 16, 308호",야외주차장,1,,사용가능,2017,33.5058624925291,126.539409361675
삼정지에듀아파트,제주특별자치도 서귀포시 대정읍 에듀시티로 148,야외주차장,1,단독,사용가능,2023,33.28404249778,126.274215315419
삼정지에듀아파트,제주특별자치도 서귀포시 대정읍 에듀시티로 148,야외주차장,2,단독,충전중,2023,33.28404249778,126.274215315419
테디벨리골프엔리조트,제주특별자치도 서귀포시 안덕면 한창로 365,야외주차장,1,단독,통신이상,2017,33.288986163678,126.351409555697
테디벨리골프엔리조트,제주특별자치도 서귀포시 안덕면 한창로 365,야외주차장,2,단독,상태미확인,2017,33.288986163678,126.351409555697
주식회사 비체올린,제주특별자치도 제주시 한경면 판조로 253-6,주식회사 비체올린,1,단독,사용가능,2017,33.3494476861153,126.218190777807
주식회사 비체올린,제주특별자치도 제주시 한경면 판조로 253-6,주식회사 비체올린,2,단독,사용가능,2017,33.3494476861153,126.218190777807
뉴해안풍경,제주특별자치도 제주시 신사수2길 8-2,뉴해안풍경,1,,통신이상,2017,33.5088991166783,126.47477443577
뉴해안풍경,제주특별자치도 제주시 신사수2길 8-2,뉴해안풍경,2,,통신이상,2017,33.5088991166783,126.47477443577
달빛바다팬션,제주특별자치도 제주시 어영길 64-12,달빛바다팬션,1,,사용가능,2017,33.5174895794558,126.498453783249
주식회사 노형호텔,제주특별자치도 제주시 수덕1길 7,야외주차장,1,,사용가능,2017,33.4861089756651,126.478119524771
주식회사 노형호텔,제주특별자치도 제주시 수덕1길 7,야외주차장,2,,사용가능,2017,33.4861089756651,126.478119524771
동부휴게소,제주특별자치도 제주시 조천읍 번영로 1619,야외주차장,1,단독,사용가능,2017,33.4573182376316,126.703732728863
에코럭스,제주특별자치도 서귀포시 김정문화로27번길 9-1,에코럭스,1,,사용가능,2017,33.2524815629392,126.507548268061
에코럭스,제주특별자치도 서귀포시 김정문화로27번길 9-1,에코럭스,2,,사용가능,2017,33.2524815629392,126.507548268061
라온랜드 주식회사,제주특별자치도 제주시 한림읍 월림7길 155,라온랜드 주식회사,1,단독,통신이상,2017,33.355543077302,126.241505122029
라온랜드 주식회사,제주특별자치도 제주시 한림읍 월림7길 155,라온랜드 주식회사,2,,사용가능,2017,33.355543077302,126.241505122029
라온랜드 주식회사,제주특별자치도 제주시 한림읍 월림7길 155,라온랜드 주식회사,3,,상태미확인,2017,33.355543077302,126.241505122029
백상,제주특별자치도 서귀포시 안덕면 평화로319번길 31-11,㈜백상,1,,사용가능,2017,33.2762482071001,126.305080525176
